Precision	Recall	PR_thres
1.0	0.1024537236332329	0.752
1.0	0.10116229014205769	0.753
1.0	0.10073181231166595	0.754
1.0	0.10030133448127422	0.755
1.0	0.09944037882049074	0.756
1.0	0.09814894532931553	0.757
1.0	0.09728798966853207	0.758
1.0	0.09685751183814034	0.759
1.0	0.09556607834696514	0.76
1.0	0.0951356005165734	0.762
1.0	0.09427464485578993	0.763
1.0	0.09384416702539819	0.764
1.0	0.09298321136461472	0.765
1.0	0.09255273353422298	0.766
1.0	0.09169177787343952	0.769
1.0	0.09040034438226431	0.772
1.0	0.08996986655187258	0.773
1.0	0.0891089108910891	0.774
1.0	0.08867843306069738	0.776
1.0	0.08824795523030564	0.777
1.0	0.08738699956952217	0.778
1.0	0.08695652173913043	0.779
1.0	0.0865260439087387	0.78
1.0	0.0852346104175635	0.781
1.0	0.0839431769263883	0.783
1.0	0.08351269909599655	0.784
1.0	0.08265174343521309	0.785
1.0	0.08179078777442962	0.787
1.0	0.08092983211364614	0.788
1.0	0.08049935428325442	0.789
1.0	0.08006887645286268	0.79
1.0	0.07963839862247095	0.791
1.0	0.07920792079207921	0.793
1.0	0.07877744296168747	0.796
1.0	0.07834696513129574	0.797
1.0	0.07619457597933707	0.798
1.0	0.07533362031855359	0.799
1.0	0.07404218682737838	0.8
1.0	0.07361170899698666	0.804
1.0	0.07318123116659492	0.807
1.0	0.07275075333620319	0.808
1.0	0.07232027550581145	0.81
1.0	0.07102884201463625	0.811
1.0	0.07016788635385278	0.812
1.0	0.06887645286267757	0.813
1.0	0.06758501937150237	0.815
1.0	0.0667240637107189	0.816
1.0	0.06629358588032716	0.817
1.0	0.0654326302195437	0.82
1.0	0.06500215238915195	0.821
1.0	0.06414119672836849	0.822
1.0	0.06328024106758502	0.823
1.0	0.061988807576409816	0.824
1.0	0.06155832974601808	0.825
1.0	0.05983641842445114	0.826
1.0	0.05897546276366767	0.827
1.0	0.05854498493327594	0.829
1.0	0.058114507102884204	0.831
1.0	0.057684029272492464	0.832
1.0	0.056392595781317265	0.833
1.0	0.05510116229014206	0.835
1.0	0.05380972879896685	0.838
1.0	0.05337925096857512	0.839
1.0	0.052518295307791646	0.84
1.0	0.05079638398622471	0.841
1.0	0.050365906155832973	0.842
1.0	0.04993542832544124	0.843
1.0	0.04950495049504951	0.844
1.0	0.04907447266465777	0.847
1.0	0.0482135170038743	0.848
1.0	0.04778303917348257	0.85
1.0	0.046922083512699095	0.851
1.0	0.04606112785191563	0.856
1.0	0.04563065002152389	0.857
1.0	0.045200172191132156	0.858
1.0	0.04390873869995695	0.859
1.0	0.04261730520878175	0.86
1.0	0.041325871717606544	0.863
1.0	0.04089539388721481	0.866
1.0	0.039603960396039604	0.867
1.0	0.03874300473525613	0.868
1.0	0.0383125269048644	0.871
1.0	0.03745157124408093	0.876
1.0	0.03702109341368919	0.881
1.0	0.036160137752905726	0.882
1.0	0.03572965992251399	0.884
1.0	0.03486870426173052	0.885
1.0	0.034438226431338786	0.886
1.0	0.03400774860094705	0.887
1.0	0.03357727077055531	0.89
1.0	0.03314679294016358	0.891
1.0	0.03271631510977185	0.894
1.0	0.032285837279380114	0.897
1.0	0.031855359448988374	0.898
1.0	0.030994403788204908	0.899
1.0	0.03056392595781317	0.901
1.0	0.02927249246663797	0.906
1.0	0.0284115368058545	0.908
1.0	0.02755058114507103	0.911
1.0	0.02668962548428756	0.914
1.0	0.02582866982350409	0.915
1.0	0.025398191993112353	0.918
1.0	0.02496771416272062	0.919
1.0	0.024537236332328884	0.92
1.0	0.02410675850193715	0.921
1.0	0.02324580284115368	0.922
1.0	0.022815325010761944	0.923
1.0	0.02238484718037021	0.925
1.0	0.021954369349978475	0.926
1.0	0.02152389151958674	0.929
1.0	0.021093413689195005	0.93
1.0	0.020662935858803272	0.931
1.0	0.020232458028411535	0.934
1.0	0.019371502367628066	0.936
1.0	0.018941024537236333	0.939
1.0	0.018510546706844596	0.942
1.0	0.018080068876452863	0.943
1.0	0.017649591046061126	0.944
1.0	0.016788635385277657	0.945
1.0	0.015497201894102454	0.946
1.0	0.015066724063710719	0.947
1.0	0.014636246233318984	0.949
1.0	0.01420576840292725	0.95
1.0	0.013775290572535515	0.951
1.0	0.01334481274214378	0.954
1.0	0.012914334911752045	0.955
1.0	0.01248385708136031	0.961
1.0	0.012053379250968575	0.962
1.0	0.01162290142057684	0.965
1.0	0.01076194575979337	0.97
1.0	0.010331467929401636	0.977
1.0	0.009470512268618166	0.978
1.0	0.009040034438226431	0.979
1.0	0.008609556607834697	0.981
1.0	0.008179078777442962	0.982
1.0	0.007748600947051227	0.983
1.0	0.007318123116659492	0.985
1.0	0.006887645286267757	0.987
1.0	0.0064571674558760225	0.988
1.0	0.006026689625484288	0.989
1.0	0.005596211795092553	0.99
1.0	0.005165733964700818	0.991
1.0	0.004304778303917348	0.993
1.0	0.0038743004735256135	0.996
1.0	0.003013344812742144	0.997
1.0	0.002152389151958674	0.998
1.0	0.0008609556607834697	0.999
1.0	0.0	
