Precision	Recall	PR_thres
0.9948979591836735	0.14908256880733944	0.703
0.9948849104859335	0.14870030581039756	0.704
0.9948717948717949	0.14831804281345565	0.705
0.9948586118251928	0.14793577981651376	0.706
0.9948453608247423	0.14755351681957188	0.707
0.9948186528497409	0.14678899082568808	0.709
0.9948051948051948	0.14640672782874617	0.71
0.9947916666666666	0.14602446483180428	0.712
0.9973890339425587	0.14602446483180428	0.713
0.9973821989528796	0.14564220183486237	0.714
0.9973333333333333	0.14296636085626913	0.715
0.9973262032085561	0.1425840978593272	0.716
0.9973190348525469	0.14220183486238533	0.717
0.9972972972972973	0.14105504587155962	0.718
0.997289972899729	0.14067278287461774	0.719
0.9972826086956522	0.14029051987767585	0.721
0.9972602739726028	0.13914373088685014	0.722
0.997229916897507	0.13761467889908258	0.723
0.9972144846796658	0.13685015290519878	0.724
0.9972067039106145	0.13646788990825687	0.725
0.9971910112359551	0.1357033639143731	0.726
0.9971751412429378	0.1349388379204893	0.727
1.0	0.1345565749235474	0.729
1.0	0.13302752293577982	0.731
1.0	0.13188073394495411	0.733
1.0	0.13111620795107035	0.735
1.0	0.13073394495412843	0.736
1.0	0.12996941896024464	0.737
1.0	0.12920489296636087	0.74
1.0	0.12882262996941896	0.741
1.0	0.12729357798165136	0.742
1.0	0.12691131498470948	0.743
1.0	0.1265290519877676	0.744
1.0	0.1257645259938838	0.745
1.0	0.125	0.746
1.0	0.12347094801223242	0.747
1.0	0.12308868501529052	0.749
1.0	0.12155963302752294	0.75
1.0	0.12079510703363915	0.753
1.0	0.11964831804281345	0.754
1.0	0.11926605504587157	0.755
1.0	0.11888379204892967	0.756
1.0	0.11811926605504587	0.757
1.0	0.11735474006116207	0.759
1.0	0.11697247706422019	0.76
1.0	0.11659021406727829	0.761
1.0	0.1158256880733945	0.762
1.0	0.1154434250764526	0.763
1.0	0.11467889908256881	0.764
1.0	0.11391437308868502	0.765
1.0	0.11276758409785932	0.766
1.0	0.11238532110091744	0.767
1.0	0.11162079510703364	0.768
1.0	0.11123853211009174	0.769
1.0	0.11047400611620795	0.771
1.0	0.10932721712538226	0.772
1.0	0.10818042813455657	0.773
1.0	0.10703363914373089	0.774
1.0	0.10665137614678899	0.776
1.0	0.10626911314984709	0.777
1.0	0.1058868501529052	0.778
1.0	0.10550458715596331	0.779
1.0	0.10474006116207951	0.78
1.0	0.10397553516819572	0.781
1.0	0.10321100917431193	0.782
1.0	0.10282874617737003	0.783
1.0	0.10129969418960244	0.784
1.0	0.10091743119266056	0.785
1.0	0.09977064220183486	0.786
1.0	0.09862385321100918	0.787
1.0	0.09785932721712538	0.788
1.0	0.09709480122324159	0.789
1.0	0.09671253822629969	0.79
1.0	0.0963302752293578	0.791
1.0	0.0959480122324159	0.792
1.0	0.09518348623853211	0.793
1.0	0.09441896024464831	0.794
1.0	0.09365443425076453	0.795
1.0	0.09288990825688073	0.796
1.0	0.09097859327217125	0.797
1.0	0.09021406727828746	0.798
1.0	0.08906727828746178	0.799
1.0	0.08830275229357798	0.8
1.0	0.08753822629969418	0.801
1.0	0.0863914373088685	0.802
1.0	0.0852446483180428	0.803
1.0	0.08486238532110092	0.804
1.0	0.08371559633027523	0.805
1.0	0.08295107033639144	0.807
1.0	0.08256880733944955	0.809
1.0	0.08218654434250765	0.81
1.0	0.08142201834862385	0.811
1.0	0.07989296636085627	0.812
1.0	0.07912844036697247	0.813
1.0	0.07836391437308869	0.815
1.0	0.0779816513761468	0.816
1.0	0.0768348623853211	0.817
1.0	0.0764525993883792	0.818
1.0	0.07607033639143732	0.819
1.0	0.07568807339449542	0.82
1.0	0.07454128440366972	0.822
1.0	0.07415902140672782	0.823
1.0	0.07224770642201835	0.825
1.0	0.07110091743119266	0.828
1.0	0.07071865443425077	0.829
1.0	0.06957186544342507	0.83
1.0	0.0672782874617737	0.831
1.0	0.06689602446483181	0.832
1.0	0.06613149847094801	0.833
1.0	0.06536697247706422	0.834
1.0	0.06498470948012232	0.835
1.0	0.06460244648318043	0.836
1.0	0.06345565749235474	0.838
1.0	0.06307339449541284	0.84
1.0	0.06230886850152905	0.841
1.0	0.06192660550458716	0.842
1.0	0.06116207951070336	0.843
1.0	0.06077981651376147	0.844
1.0	0.06039755351681957	0.845
1.0	0.060015290519877675	0.847
1.0	0.05963302752293578	0.849
1.0	0.059250764525993885	0.85
1.0	0.058868501529051986	0.851
1.0	0.058486238532110095	0.852
1.0	0.05733944954128441	0.855
1.0	0.05695718654434251	0.856
1.0	0.05581039755351682	0.858
1.0	0.05504587155963303	0.86
1.0	0.05389908256880734	0.862
1.0	0.053516819571865444	0.863
1.0	0.052752293577981654	0.865
1.0	0.052370030581039756	0.866
1.0	0.05122324159021407	0.868
1.0	0.05045871559633028	0.869
1.0	0.05007645259938838	0.87
1.0	0.04931192660550459	0.872
1.0	0.04892966360856269	0.873
1.0	0.0481651376146789	0.874
1.0	0.047018348623853214	0.875
1.0	0.04625382262996942	0.876
1.0	0.04548929663608563	0.877
1.0	0.04510703363914373	0.879
1.0	0.04357798165137615	0.88
1.0	0.04319571865443425	0.882
1.0	0.04281345565749235	0.883
1.0	0.04204892966360856	0.884
1.0	0.041666666666666664	0.885
1.0	0.040902140672782875	0.887
1.0	0.040137614678899085	0.889
1.0	0.03937308868501529	0.892
1.0	0.0389908256880734	0.893
1.0	0.0382262996941896	0.894
1.0	0.03784403669724771	0.898
1.0	0.03707951070336391	0.899
1.0	0.03669724770642202	0.901
1.0	0.03631498470948012	0.902
1.0	0.035932721712538224	0.905
1.0	0.034785932721712536	0.906
1.0	0.034403669724770644	0.907
1.0	0.034021406727828746	0.909
1.0	0.033256880733944956	0.911
1.0	0.03287461773700306	0.915
1.0	0.03211009174311927	0.919
1.0	0.03172782874617737	0.92
1.0	0.03134556574923547	0.922
1.0	0.03058103975535168	0.923
1.0	0.029434250764525993	0.924
1.0	0.0290519877675841	0.925
1.0	0.028669724770642203	0.927
1.0	0.028287461773700305	0.928
1.0	0.02790519877675841	0.929
1.0	0.027140672782874617	0.93
1.0	0.026758409785932722	0.938
1.0	0.02599388379204893	0.939
1.0	0.025611620795107034	0.943
1.0	0.02522935779816514	0.944
1.0	0.02484709480122324	0.947
1.0	0.024464831804281346	0.948
1.0	0.02408256880733945	0.949
1.0	0.023318042813455658	0.95
1.0	0.022935779816513763	0.953
1.0	0.022553516819571864	0.958
1.0	0.02217125382262997	0.959
1.0	0.021788990825688075	0.96
1.0	0.02102446483180428	0.961
1.0	0.020642201834862386	0.963
1.0	0.019877675840978593	0.965
1.0	0.0194954128440367	0.967
1.0	0.018730886850152905	0.968
1.0	0.01834862385321101	0.969
1.0	0.017966360856269112	0.97
1.0	0.01643730886850153	0.971
1.0	0.016055045871559634	0.973
1.0	0.01529051987767584	0.974
1.0	0.01452599388379205	0.977
1.0	0.013379204892966361	0.978
1.0	0.01261467889908257	0.98
1.0	0.012232415902140673	0.982
1.0	0.011850152905198776	0.984
1.0	0.011467889908256881	0.985
1.0	0.010703363914373088	0.988
1.0	0.009174311926605505	0.989
1.0	0.008792048929663608	0.992
1.0	0.008027522935779817	0.993
1.0	0.006498470948012232	0.994
1.0	0.005351681957186544	0.995
1.0	0.004969418960244648	0.996
1.0	0.0030581039755351682	0.997
1.0	0.002675840978593272	0.998
1.0	0.0007645259938837921	0.999
1.0	0.00038226299694189603	1.0
1.0	0.0	
